id,street,city_postal,rooms,living_space,price,avg_travel_time,type,last_refurbishment,year_built,balcony_or_terrace
4002236400,"Dorfstrasse 2,",6404 Greppen,4.5,132.0,3200,12.67,Apartment,-1,2021,1
4002236508,,,4.5,85.0,1750,-1,Apartment,-1,1985,1
4002237362,,,5.5,134.0,2990,-1,Apartment,-1,2001,1
4002238315,"Am Mattenhof 2a,",6010 Kriens,2.5,59.0,1995,4.0,Apartment,-1,2018,0
4002239997,"Oberdorfstrasse, 2,",6260 Reiden,3.0,54.0,1295,3.0,Apartment,2022,-1,1
4002240488,,,3.5,85.0,3100,-1,Apartment,2025,1996,1
4002245171,"Flavioweg 1,",6232 Geuensee,3.5,78.0,1485,7.0,Apartment,-1,-1,1
4002245546,"Oberdorf 15,",6156 Luthern,2.5,65.0,1180,-1,Apartment,2018,1985,1
4002246419,"Maihofstrasse 89,",6006 Luzern,4.0,80.0,1850,5.67,Apartment,-1,1912,1
4002246422,"Bifangstrasse 22,",6048 Horw,4.5,80.0,2070,6.25,Apartment,2015,1973,1
4002250237,,,4.5,120.0,1420,-1,Apartment,-1,-1,0
4002250905,"Houelbachstr. 5,",6010 Kriens,4.5,102.0,2110,6.5,Apartment,-1,1995,1
4002252613,"Obernauerstrasse 41,",6010 Kriens,1.0,-1,790,3.5,Single Room,-1,-1,0
4002252617,"Obernauerstrasse 41,",6010 Kriens,1.0,-1,950,3.5,Single Room,-1,-1,0
4002253324,"Haldenstrasse 28,",6006 Luzern,5.0,212.0,-1,9.5,Apartment,2022,-1,1
4002253632,"Neubühlweg 4,",6247 Schötz,4.5,-1,2500,6.5,Single house,-1,1964,1
4002253660,,,-1,-1,450,-1,Single Room,-1,-1,0
4002254534,"Rösslimattstrasse 4,",6005 Luzern,4.5,149.0,4300,7.75,Apartment,-1,2011,0
4002256083,"Horwerstrasse 4,",6010 Kriens,3.5,-1,1650,2.0,Apartment,-1,-1,0
4002256206,"Keiserhüserstrasse 33,",6210 Sursee,5.5,150.0,2800,7.5,Apartment,-1,1996,1
4002257146,"Ligschwil,",6280 Hochdorf,4.5,120.0,2450,-1,Apartment,-1,-1,0
4002257190,"Gerliswilstrasse 53,",6020 Emmenbrücke,3.0,72.0,1640,6.0,Apartment,-1,-1,0
4002257195,"Heugärtenstrasse,",6232 Geuensee,2.5,72.0,1800,-1,Apartment,-1,-1,0
4002257227,"Gärbigass 3,",6215 Beromünster,2.5,68.0,1800,4.5,Single house,2021,-1,1
4002258098,"Dorfstrasse 2,",6264 Pfaffnau,2.0,-1,1100,10.33,Apartment,-1,-1,0
4002259409,"Moschtiweg 3,",6212 St. Erhard,3.5,92.0,2050,3.5,Apartment,-1,-1,1
4002259543,,,-1,-1,-1,-1,,-1,-1,0
4002260150,"Rigiblick 7,",6242 Wauwil,4.5,86.0,1750,14.33,Apartment,2023,-1,1
4002260852,"Ruopigenstrasse 32a,",6015 Luzern,1.0,28.0,1540,6.0,Apartment,-1,2023,1
4002261362,,,-1,-1,-1,-1,,-1,-1,0
4002263136,"Obere Erlen 31,",6020 Emmenbrücke,3.5,-1,1569,5.0,Apartment,-1,-1,0
4002263146,"Zumhofstrasse 12,",6010 Kriens,4.5,74.0,1975,6.75,Apartment,-1,-1,0
4002264664,,,6.5,282.0,-1,-1,Attic flat,-1,-1,1
4002264954,"Obermoos 5,",6110 Wolhusen,3.5,75.0,1500,7.0,Bachelor flat,-1,2021,1
4002264994,,,3.5,75.0,1290,-1,Apartment,-1,-1,0
4002266102,"Rüeggisingerstrasse,",6032 Emmen,4.5,82.0,1650,-1,Apartment,-1,-1,0
4002266161,,,3.5,86.0,1980,-1,Apartment,-1,-1,0
4002266575,"Sonnenterrasse 10,",6404 Greppen,5.5,147.0,4600,6.67,Single house,-1,2025,1
4002267096,"Hauptstrasse 51a,",6260 Reiden,4.5,118.0,2250,3.33,Apartment,-1,-1,1
4002267407,"Ruopigenstrasse 12,",6015 Luzern,2.5,42.0,1795,7.75,Apartment,2017,2015,1
4002267889,"Rigiweg 2,",6354 Vitznau,4.5,160.0,4030,3.0,Apartment,-1,-1,1
4002268392,,,4.5,174.0,4800,-1,Single house,-1,2014,0
4002268474,"Burgacher, 1,",6122 Menznau,3.5,80.0,1300,-1,Apartment,-1,-1,0
4002269310,"Bahnhofplatz 9b,",6130 Willisau,3.5,81.0,1820,5.0,Apartment,-1,-1,1
4002272324,"Bahnhofstrasse 10B,",6244 Nebikon,3.5,102.0,2400,3.67,Attic flat,-1,2025,1
4002274342,"Bösfeldstrasse 7,",6020 Emmenbrücke,4.5,95.0,2700,5.75,Apartment,-1,2025,0
4002274343,"Bösfeldstrasse 7,",6070 Emmenbrücke,3.5,71.0,2470,5.75,Roof flat,-1,-1,0
4002274881,"Sonnmatte 4,",6146 Grossdietwil,3.5,89.0,1710,5.0,Apartment,-1,2020,1
4002275208,,,4.5,117.0,2545,-1,Apartment,-1,-1,0
4002275853,"Seetalplatz 1f,",6020 Emmenbrücke,2.5,63.0,1870,5.75,Apartment,-1,2022,0
4002276220,"Sagenstrasse 43,",6264 Pfaffnau,4.5,108.0,2395,7.0,Apartment,-1,2016,1
4002278182,"Dorfstrasse 32a,",6264 Pfaffnau,3.5,88.0,2001,3.67,Attic flat,-1,2015,1
4002278689,,,1.0,27.0,390,-1,Single house,-1,-1,0
4002279235,"Winkelriedstr. 47,",6003 Luzern,3.0,77.0,2170,2.25,Apartment,-1,2001,1
4002279285,"Hallwilerweg 14,",6003 Luzern,3.0,76.0,2300,3.25,Apartment,-1,-1,1
4002279328,"Neustadtstrasse 16,",6003 Lucerne,-1,13.0,2586,5.5,Studio,-1,-1,0
4002280856,"Lindenfeldring 5,",6000 Luzern,3.5,-1,1700,8.0,Apartment,-1,-1,0
4002280863,"Rebhaldestrasse 5,",6017 Ruswil,2.0,45.0,1220,5.0,Apartment,-1,-1,0
4002284212,,,6.5,-1,19500,-1,Villa,-1,2025,0
4002284770,"Helgengüetlistrasse 11,",6015 Luzern,6.5,130.0,2690,6.75,Apartment,2017,-1,1
4002285334,"Länzeweid 31a,",6024 Hildisrieden,5.5,150.0,3800,9.0,Maisonette / Duplex,-1,1995,0
4002285418,"Grossmatte,",6014 Luzern,2.5,140.0,1960,-1,Apartment,-1,-1,0
4002285419,,,-1,20.0,800,-1,Single Room,-1,-1,0
4002285466,,,4.5,165.0,2490,-1,Roof flat,-1,2025,1
4002287424,"Haldenstrasse 57,",6006 Luzern,4.5,115.0,6200,8.0,Apartment,-1,2008,0
4002288893,"nähe Bhf,",6210 Sursee,-1,12.0,900,-1,Single Room,-1,-1,0
4002288939,"Eichenweg 4,",6252 Dagmersellen,2.0,-1,1170,-1,Apartment,-1,-1,0
4002289546,"Seehofstrasse 7,",6004 Luzern,1.5,31.0,1515,3.0,Apartment,2015,1985,0
4002290699,"Hofacker 1,",6234 Triengen,4.5,110.0,1950,4.67,Apartment,2020,-1,1
4002290925,"Mühleplatz 4,",6210 Sursee,5.5,-1,1850,2.5,Maisonette / Duplex,2025,-1,0
4002290959,"Schädrütihalde 14,",6006 Luzern,5.5,145.0,5490,9.25,Attic flat,2018,-1,1
4002291219,"Hübeli 2,",6247 Schötz,3.5,-1,1350,8.5,Apartment,-1,-1,1
4002292060,,,4.5,95.0,2050,-1,Apartment,-1,-1,0
4002292081,"Joderten 2a,",6182 Escholzmatt,1.0,-1,650,-1,Apartment,-1,-1,0
4002292460,"Wesemlinstrasse 1,",6006 Luzern,-1,99.0,1310,3.5,Hobby room,-1,-1,0
4002292464,"St. Karlistrasse 3,",6004 Luzern,4.5,110.0,3100,6.25,Apartment,-1,-1,1
4002294848,"Glasiweg 4, Wauwil,",6242 Wauwil,-1,110.0,1059,1.67,Single Room,-1,-1,0
4002294858,,,5.0,144.0,3200,-1,Apartment,-1,-1,0
4002294860,"Schulhausstrasse 5 Sigigen,",6019 Sigigen,3.5,60.0,1382,-1,Apartment,-1,-1,0
4002295046,"Wegmatt 20,",6048 Horw,3.5,104.0,2690,4.5,Apartment,-1,-1,0
4002295257,"Nidfeldstrasse 2F,",6010 Kriens,3.5,96.0,2950,8.0,Apartment,-1,2025,1
