id,street,city_postal,rooms,living_space,price,avg_travel_time,type,last_refurbishment,year_built,balcony_or_terrace
4002005918,"Erlenmattstr. 71,",4058 Basel,1.0,120.0,2470,4.75,Apartment,-1,-1,0
4002006156,"Tangentenweg 54,",4058 Basel,2.5,49.0,1660,6.25,Apartment,-1,2015,1
4002006158,"Tangentenweg 52,",4058 Basel,2.5,49.0,1650,6.25,Apartment,-1,2015,1
4002007163,"Gasstrasse 35,",4056 Basel,2.5,54.0,1545,5.5,Apartment,-1,-1,1
4002008894,"Unterm Schellenberg,",4125 Riehen,3.5,82.0,1780,6.25,Apartment,-1,-1,1
4002010634,"Unterm Schellenberg 125,",4125 Riehen,3.0,77.0,2180,7.5,Apartment,1994,1964,1
4002010872,"Oberwilerstrasse 98,",4054 Basel,1.0,120.0,3225,5.5,Loft,-1,-1,1
4002017872,"Lehenmattstrasse 249,",4052 Basel,3.0,72.0,1405,3.0,Apartment,-1,-1,1
4002018290,"Bettingerstrasse 114,",4125 Riehen,4.0,131.0,3975,7.5,Apartment,-1,-1,1
4002018924,"Güterstrasse 172,",4053 Basel,2.0,-1,1590,1.75,Apartment,-1,-1,1
4002019643,"Maulbeerstrasse,",4058 Basel,4.0,100.0,1880,4.0,Apartment,-1,-1,1
4002019658,"Maulbeerstrasse,",4058 Basel,4.0,100.0,1880,4.0,Apartment,-1,-1,1
4002021791,"Laufenstrasse 70,",4053 Basel,-1,-1,1450,4.0,Studio,2005,1964,0
4002022126,"Güterstr. 177,",4053 Basel,3.5,92.0,2265,1.25,Apartment,1982,1952,1
4002024425,,,-1,-1,-1,-1,,-1,-1,0
4002024861,"Inzlingerstrasse 295,",4125 Riehen,6.0,233.0,6770,7.5,Single house,-1,2022,1
4002024977,"Freie Strasse 10,",4051 Basel,2.0,102.0,2350,2.75,Loft,2020,1856,0
4002025316,"Chrischonarain 141,",4126 Bettingen,5.5,143.0,3508,4.5,Apartment,-1,2021,1
4002025445,"Neuweilerstrasse 29,",4054 Basel,3.0,70.0,1759,4.5,Apartment,-1,1964,1
4002026392,"Steinenvorstadt 36,",4051 Basel,2.5,78.0,2020,3.25,Apartment,-1,-1,0
4002026395,"Steinenvorstadt 36,",4051 Basel,2.5,70.0,1680,3.25,Apartment,-1,-1,0
4002026401,"Steinenvorstadt 36,",4051 Basel,2.5,86.0,2200,3.25,Apartment,-1,-1,0
4002028440,"Entenweidstrasse 74/8,",4056 Basel,1.5,-1,1380,7.25,Apartment,-1,-1,1
4002034930,"Erlenmattstr. 75,",4058 Basel,1.0,89.0,2230,5.0,Loft,-1,-1,1
4002042218,"Erlenmattstrasse 10,",4058 Basel,3.5,112.0,2695,3.5,Apartment,-1,-1,0
4002042660,"Schlossgasse 7,",4057 Basel,3.0,-1,1550,4.75,Maisonette / Duplex,-1,-1,0
4002049657,"Gasstrasse 68/6,",4056 Basel,3.5,-1,2100,6.25,Apartment,-1,-1,1
4002049680,"Gasstrasse 68,",4056 Basel,3.5,-1,2340,6.25,Apartment,2024,-1,1
4002049698,"Gasstrasse 68,",4056 Basel,3.5,-1,2355,6.25,Apartment,2024,-1,1
4002049699,"Gasstrasse 68/6,",4056 Basel,3.5,-1,2370,6.25,Apartment,-1,-1,1
4002051399,"Zähringerstrasse 18,",4057 Basel,3.0,68.0,1670,2.75,Apartment,2000,1930,0
4002051994,"Efringerstrasse 2,",4057 Basel,2.5,53.0,1510,2.5,Apartment,-1,-1,0
4002052430,"Güterstrasse 311,",4053 Basel,2.0,62.0,1555,7.75,Apartment,-1,1976,0
4002062683,"Erlenmattstrasse 71,",4058 Basel,2.5,-1,2470,4.75,Apartment,-1,-1,0
4002063845,"Dornacherstrasse 240,",4053 Basel,2.5,-1,1545,3.25,Apartment,-1,-1,0
4002063858,"Jacob Burckhardt-Strasse 61,",4052 Basel,3.5,164.0,3310,5.75,Apartment,2005,1968,1
4002069429,"Lörracherstrasse 161,",4125 Riehen,4.5,123.0,2690,8.0,Apartment,-1,-1,1
4002069677,"Entenweidstr. 88,",4056 Basel,2.0,50.0,1260,4.25,Apartment,-1,1959,1
4002070873,"Kleinhüningeranlage 17,",4057 Basel,3.5,71.0,1880,3.5,Apartment,2024,-1,1
4002070885,"Kleinhüningeranlage 17,",4057 Basel,3.5,65.0,2075,3.5,Apartment,2024,-1,1
4002070925,"Kleinhüningeranlage 17,",4057 Basel,2.5,39.0,1430,3.5,Apartment,2024,-1,1
4002071140,"Schützenmattstrasse 7/9,",4051 Basel,3.0,81.0,1870,4.0,Apartment,-1,-1,0
4002071225,"Güterstr. 175,",4053 Basel,3.0,76.0,2005,1.25,Apartment,1982,1952,1
4002072255,"Lange Gasse 34,",4052 Basel,4.5,141.0,3940,5.0,Apartment,-1,1958,0
4002072507,"Egliseestrasse 1,",4058 Basel,3.5,72.0,1950,5.5,Apartment,2024,-1,1
4002074438,"Helvetierstrasse 5,",4125 Riehen,3.5,68.0,1780,5.0,Apartment,-1,1974,1
4002074893,"Clarahofweg 15,",4058 Basel,2.0,58.0,1790,2.75,Apartment,2012,1975,0
4002076007,"Lehenmattstrasse 306,",4052 Basel,2.5,65.0,1880,4.0,Apartment,2002,2022,1
4002076063,"Neubadstrasse 150,",4054 Basel,3.5,121.0,2600,2.5,Apartment,-1,1954,0
4002079117,"Unterm Schellenberg 125,",4125 Riehen,4.5,96.0,2510,7.5,Maisonette / Duplex,1994,1964,1
4002079118,"Unterm Schellenberg 117,",4125 Riehen,4.5,101.0,2625,7.0,Apartment,1994,1964,1
4002079122,"Unterm Schellenberg 119,",4125 Riehen,3.0,69.0,1860,7.5,Apartment,1994,1964,1
4002079138,"Achilles-Bischoff-Strasse 2,",4053 Basel,3.5,69.0,1785,6.0,Apartment,-1,-1,1
4002079167,"Austrasse 25,",4051 Basel,4.0,92.0,2390,5.5,Apartment,2009,1970,1
